# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
1356	84	belly	trebuh	ˈtrèːbux	Slovene	ˈt r èː b u x	1 5 7 1 7 3	ACXBYN	TREPYG	14	14.T.C 14.R.C 14.E.V 14.P.C 14.Y.V 14.G.c	2.0 1.5 1.5 1.75 1.3 0.8	0	82	ˈt r èː b u x
1358	84	belly	живот	ʒiˈvɔt	Russian	ʒ i ˈv ɔ t	3 7 3 7 1	AXBYN	SIBUT	9	9.S.C 9.I.V 9.B.C 9.U.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	81	ʒ i ˈv ɔ t
#
417	26	big	big	bɪɡ	English	b ɪ ɡ	1 7 1	AXN	PIK	4	4.P.C 4.I.V 4.K.c	2.0 1.5 0.8	0	85	b ɪ ɡ
419	26	big	velký	ˈvɛlkiː	Czech	ˈv ɛ l k iː	3 7 5 1 7	AXMBZ	BELKI	3	3.B.C 3.E.V 3.L.c 3.K.C 3.I.V	2.0 1.5 1.1 1.75 0.8	0	90	ˈv ɛ l - k iː -
420	26	big	wielki	ˈvʲɛlkʲi	Polish	ˈvʲ ɛ l kʲ i	3 7 5 1 7	AXMBZ	BELKI	8	8.B.C 8.E.V 8.L.c 8.K.C 8.I.V	2.0 1.5 1.1 1.75 0.8	0	90	ˈvʲ ɛ l - kʲ i -
421	26	big	veľký	ˈvɛʎkiː	Slovak	ˈv ɛ ʎ k iː	3 7 5 1 7	AXMBZ	BELKI	13	13.B.C 13.E.V 13.L.c 13.K.C 13.I.V	2.0 1.5 1.1 1.75 0.8	0	90	ˈv ɛ ʎ - k iː -
422	26	big	wjeliki	ˈvʲelʲikʲi	Lower Sorbian	ˈvʲ e lʲ i kʲ i	3 7 5 7 1 7	AXBYBZ	BELIKI	5	5.B.C 5.E.V 5.L.C 5.I.V 5.K.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	90	ˈvʲ e lʲ i kʲ i -
424	26	big	голям	ɡoˈʎam	Bulgarian	ɡ o ˈʎ a m	1 7 5 7 4	AXBYN	KULAM	2	2.K.C 2.U.V 2.L.C 2.A.V 2.M.c	2.0 1.5 1.75 1.3 0.8	0	83	ɡ o ˈʎ a m
425	26	big	голем	ˈɡɔlɛm	Macedonian	ˈɡ ɔ l ɛ m	1 7 5 7 4	AXBYN	KULEM	6	6.K.C 6.U.V 6.L.C 6.E.V 6.M.c	2.0 1.5 1.75 1.3 0.8	0	83	ˈɡ ɔ l ɛ m
426	26	big	velik	ʋělik	Serbo-Croatian Latin	ʋ ě l i k	6 7 5 7 1	AXBYN	WELIK	12	12.W.C 12.E.V 12.L.C 12.I.V 12.K.c	2.0 1.5 1.75 1.3 0.8	0	90	ʋ ě l i k - -
427	26	big	велик	vʲɪˈlʲik	Serbo-Croatian Cyrillic	vʲ ɪ ˈlʲ i k	3 7 5 7 1	AXBYN	BILIK	11	11.B.C 11.I.V 11.L.C 11.I.V 11.K.c	2.0 1.5 1.75 1.3 0.8	0	90	vʲ ɪ ˈlʲ i k - -
428	26	big	velik	ʋělik	Slovene	ʋ ě l i k	6 7 5 7 1	AXBYN	WELIK	14	14.W.C 14.E.V 14.L.C 14.I.V 14.K.c	2.0 1.5 1.75 1.3 0.8	0	90	ʋ ě l i k - -
430	26	big	большой	bɐlʲˈʂoj	Russian	b ɐ lʲ ˈʂ o j	1 7 5 3 7 6	AXMBYN	PELSUJ	9	9.P.C 9.E.V 9.L.c 9.S.C 9.U.V 9.J.c	2.0 1.5 1.1 1.75 1.3 0.8	0	89	b ɐ lʲ ˈʂ o j
432	26	big	великий	vʲɪˈlʲikʲɪj	Ukrainian	vʲ ɪ ˈlʲ i kʲ ɪ j	3 7 5 7 1 7 6	AXBYBYN	BILIKIJ	15	15.B.C 15.I.V 15.L.C 15.I.V 15.K.C 15.I.V 15.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	90	vʲ ɪ ˈlʲ i kʲ ɪ j
#
721	45	bird	bird	bɜːd	English	b ɜː d	1 7 1	AXN	PET	4	4.P.C 4.E.V 4.T.c	2.0 1.5 0.8	0	93	b ɜː d
723	45	bird	pták	ptak	Czech	p t a k	1 1 7 1	ACYN	PTAK	3	3.P.C 3.T.C 3.A.V 3.K.c	2.0 1.5 1.3 0.8	0	91	p t a - k -
724	45	bird	ptak	ptak	Polish	p t a k	1 1 7 1	ACYN	PTAK	8	8.P.C 8.T.C 8.A.V 8.K.c	2.0 1.5 1.3 0.8	0	91	p t a - k -
725	45	bird	vták	ˈftaːk	Slovak	ˈf t aː k	3 1 7 1	ACYN	BTAK	13	13.B.C 13.T.C 13.A.V 13.K.c	2.0 1.5 1.3 0.8	0	91	ˈf t aː - k -
726	45	bird	ptašk	ptaʃk	Lower Sorbian	p t a ʃ k	1 1 7 3 1	ACYLN	PTASK	5	5.P.C 5.T.C 5.A.V 5.S.c 5.K.c	2.0 1.5 1.3 1.1 0.8	0	91	p t a ʃ k -
728	45	bird	птица	ˈptitsə	Bulgarian	ˈp t i t s ə	1 1 7 1 3 7	ACYBCZ	PTITSE	2	2.P.C 2.T.C 2.I.V 2.T.C 2.S.C 2.E.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	ˈp t i t s ə
729	45	bird	птица	ˈptitsə	Macedonian	ˈp t i t s ə	1 1 7 1 3 7	ACYBCZ	PTITSE	6	6.P.C 6.T.C 6.I.V 6.T.C 6.S.C 6.E.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	ˈp t i t s ə
730	45	bird	ptica	ptîtsa	Serbo-Croatian Latin	p t î t s a	1 1 7 1 3 7	ACYBCZ	PTITSA	12	12.P.C 12.T.C 12.I.V 12.T.C 12.S.C 12.A.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	p t î t s a
731	45	bird	птица	ˈptitsə	Serbo-Croatian Cyrillic	ˈp t i t s ə	1 1 7 1 3 7	ACYBCZ	PTITSE	11	11.P.C 11.T.C 11.I.V 11.T.C 11.S.C 11.E.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	ˈp t i t s ə
732	45	bird	ptica	ptîtsa	Slovene	p t î t s a	1 1 7 1 3 7	ACYBCZ	PTITSA	14	14.P.C 14.T.C 14.I.V 14.T.C 14.S.C 14.A.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	p t î t s a
734	45	bird	птица	ˈptitsə	Russian	ˈp t i t s ə	1 1 7 1 3 7	ACYBCZ	PTITSE	9	9.P.C 9.T.C 9.I.V 9.T.C 9.S.C 9.E.V	2.0 1.5 1.3 1.75 1.5 0.8	0	91	ˈp t i t s ə
735	45	bird	птах	ptax	Rusyn	p t a x	1 1 7 3	ACYN	PTAG	10	10.P.C 10.T.C 10.A.V 10.G.c	2.0 1.5 1.3 0.8	0	91	p t a - x -
736	45	bird	птах	ptax	Ukrainian	p t a x	1 1 7 3	ACYN	PTAG	15	15.P.C 15.T.C 15.A.V 15.G.c	2.0 1.5 1.3 0.8	0	91	p t a - x -
#
2801	175	black	black	blæk	English	b l æ k	1 5 7 1	ACXN	PLEK	4	4.P.C 4.L.C 4.E.V 4.K.c	2.0 1.5 1.5 0.8	0	95	b l æ k
2803	175	black	černý	tʃɛrni	Czech	t ʃ ɛ r n i	1 3 7 5 4 7	ACXMBZ	TSERNI	3	3.T.C 3.S.C 3.E.V 3.R.c 3.N.C 3.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	94	t ʃ ɛ r n i -
2804	175	black	czarny	ˈtʂarnɨ	Polish	ˈt ʂ a r n ɨ	1 3 7 5 4 7	ACXMBZ	TSARNI	8	8.T.C 8.S.C 8.A.V 8.R.c 8.N.C 8.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	94	ˈt ʂ a r n ɨ -
2805	175	black	čierny	ˈtʃierni	Slovak	ˈt ʃ ie r n i	1 3 7 5 4 7	ACXMBZ	TSIRNI	13	13.T.C 13.S.C 13.I.V 13.R.c 13.N.C 13.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	94	ˈt ʃ ie r n i -
2806	175	black	carny	ˈkɑːɹni	Lower Sorbian	ˈk ɑː ɹ n i	1 7 5 4 7	AXMBZ	KARNI	5	5.K.C 5.A.V 5.R.c 5.N.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	94	- ˈk ɑː ɹ n i -
2809	175	black	црн	tsrːn	Macedonian	t s rː n	1 3 5 4	ACXN	TSRN	6	6.T.C 6.S.C 6.R.V 6.N.c	2.0 1.5 1.5 0.8	0	94	t s - rː n - -
2810	175	black	crn	tsrːn	Serbo-Croatian Latin	t s rː n	1 3 5 4	ACXN	TSRN	12	12.T.C 12.S.C 12.R.V 12.N.c	2.0 1.5 1.5 0.8	0	94	t s - rː n - -
2811	175	black	црн	tsrːn	Serbo-Croatian Cyrillic	t s rː n	1 3 5 4	ACXN	TSRN	11	11.T.C 11.S.C 11.R.V 11.N.c	2.0 1.5 1.5 0.8	0	94	t s - rː n - -
2812	175	black	črn	ˈtʃərn	Slovene	ˈt ʃ ə r n	1 3 7 5 4	ACXLN	TSERN	14	14.T.C 14.S.C 14.E.V 14.R.c 14.N.c	2.0 1.5 1.5 1.1 0.8	0	94	ˈt ʃ ə r n - -
2814	175	black	чёрный	ˈtɕɵrnɨj	Russian	ˈt ɕ ɵ r n ɨ j	1 3 7 5 4 7 6	ACXMBYN	TSURNIJ	9	9.T.C 9.S.C 9.U.V 9.R.c 9.N.C 9.I.V 9.J.c	2.0 1.5 1.5 1.1 1.75 1.3 0.8	0	94	ˈt ɕ ɵ r n ɨ j
2815	175	black	чорный	ˈtɕɵrnɨj	Rusyn	ˈt ɕ ɵ r n ɨ j	1 3 7 5 4 7 6	ACXMBYN	TSURNIJ	10	10.T.C 10.S.C 10.U.V 10.R.c 10.N.C 10.I.V 10.J.c	2.0 1.5 1.5 1.1 1.75 1.3 0.8	0	94	ˈt ɕ ɵ r n ɨ j
2816	175	black	чорний	ˈtʃɔrnei	Ukrainian	ˈt ʃ ɔ r n ei	1 3 7 5 4 7	ACXMBZ	TSURNE	15	15.T.C 15.S.C 15.U.V 15.R.c 15.N.C 15.E.V	2.0 1.5 1.5 1.1 1.75 0.8	0	94	ˈt ʃ ɔ r n ei -
#
1009	63	blood	blood	blʌd	English	b l ʌ d	1 5 7 1	ACXN	PLET	4	4.P.C 4.L.C 4.E.V 4.T.c	2.0 1.5 1.5 0.8	0	98	b l ʌ d
1011	63	blood	krev	krɛv	Czech	k r ɛ v	1 5 7 3	ACXN	KREB	3	3.K.C 3.R.C 3.E.V 3.B.c	2.0 1.5 1.5 0.8	0	96	k r ɛ v -
1012	63	blood	krew	krɛf	Polish	k r ɛ f	1 5 7 3	ACXN	KREB	8	8.K.C 8.R.C 8.E.V 8.B.c	2.0 1.5 1.5 0.8	0	96	k r ɛ f -
1013	63	blood	krv	krːʋ	Slovak	k rː ʋ	1 5 6	ACC	KRW	13	13.K.C 13.R.C 13.W.C	2.0 1.5 1.5	0	96	k rː - ʋ -
1014	63	blood	kšej	kʃej	Lower Sorbian	k ʃ e j	1 3 7 6	ACXN	KSEJ	5	5.K.C 5.S.C 5.E.V 5.J.c	2.0 1.5 1.5 0.8	0	99	k ʃ e j
1016	63	blood	кръв	krɤf	Bulgarian	k r ɤ f	1 5 7 3	ACXN	KREB	2	2.K.C 2.R.C 2.E.V 2.B.c	2.0 1.5 1.5 0.8	0	96	k r ɤ f -
1017	63	blood	крв	krf	Macedonian	k r f	1 5 3	AXN	KRB	6	6.K.C 6.R.V 6.B.c	2.0 1.5 0.8	0	96	k r - f -
1018	63	blood	krv	krːʋ	Serbo-Croatian Latin	k rː ʋ	1 5 6	ACC	KRW	12	12.K.C 12.R.C 12.W.C	2.0 1.5 1.5	0	96	k rː - ʋ -
1019	63	blood	крв	krf	Serbo-Croatian Cyrillic	k r f	1 5 3	AXN	KRB	11	11.K.C 11.R.V 11.B.c	2.0 1.5 0.8	0	96	k r - f -
1020	63	blood	kri	kriː	Slovene	k r iː	1 5 7	ACX	KRI	14	14.K.C 14.R.C 14.I.V	2.0 1.5 1.5	0	96	k r - - iː
1022	63	blood	кровь	krofʲ	Russian	k r o fʲ	1 5 7 3	ACXN	KRUB	9	9.K.C 9.R.C 9.U.V 9.B.c	2.0 1.5 1.5 0.8	0	96	k r o fʲ -
1023	63	blood	кров	krof	Rusyn	k r o f	1 5 7 3	ACXN	KRUB	10	10.K.C 10.R.C 10.U.V 10.B.c	2.0 1.5 1.5 0.8	0	96	k r o f -
1024	63	blood	кров	krof	Ukrainian	k r o f	1 5 7 3	ACXN	KRUB	15	15.K.C 15.R.C 15.U.V 15.B.c	2.0 1.5 1.5 0.8	0	96	k r o f -
#
1025	64	bone	bone	boʊn	English	b oʊ n	1 7 4	AXN	PUN	4	4.P.C 4.U.V 4.N.c	2.0 1.5 0.8	0	102	b oʊ n
1026	64	bone	кость	kosʲtʲ	Old Church Slavonic	k o sʲ tʲ	1 7 3 1	AXLN	KUST	7	7.K.C 7.U.V 7.S.c 7.T.c	2.0 1.5 1.1 0.8	0	100	k o sʲ tʲ - -
1027	64	bone	kost	kost	Czech	k o s t	1 7 3 1	AXLN	KUST	3	3.K.C 3.U.V 3.S.c 3.T.c	2.0 1.5 1.1 0.8	0	100	k o s t - -
1028	64	bone	kość	kɔɕtɕ	Polish	k ɔ ɕ t ɕ	1 7 3 1 3	AXMBC	KUSTS	8	8.K.C 8.U.V 8.S.c 8.T.C 8.S.C	2.0 1.5 1.1 1.75 1.5	0	100	k ɔ ɕ t ɕ -
1029	64	bone	kosť	ˈkɔsc	Slovak	ˈk ɔ s c	1 7 3 1	AXLN	KUSC	13	13.K.C 13.U.V 13.S.c 13.C.c	2.0 1.5 1.1 0.8	0	100	ˈk ɔ s c - -
1030	64	bone	kósć	kɨstɕ	Lower Sorbian	k ɨ s t ɕ	1 7 3 1 3	AXMBC	KISTS	5	5.K.C 5.I.V 5.S.c 5.T.C 5.S.C	2.0 1.5 1.1 1.75 1.5	0	100	k ɨ s t ɕ -
1031	64	bone	kósć	kɨstɕ	Upper Sorbian	k ɨ s t ɕ	1 7 3 1 3	AXMBC	KISTS	16	16.K.C 16.I.V 16.S.c 16.T.C 16.S.C	2.0 1.5 1.1 1.75 1.5	0	100	k ɨ s t ɕ -
1032	64	bone	кост	kɔst	Bulgarian	k ɔ s t	1 7 3 1	AXLN	KUST	2	2.K.C 2.U.V 2.S.c 2.T.c	2.0 1.5 1.1 0.8	0	100	k ɔ s t - -
1033	64	bone	коска	ˈkɔska	Macedonian	ˈk ɔ s k a	1 7 3 1 7	AXMBZ	KUSKA	6	6.K.C 6.U.V 6.S.c 6.K.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0	100	ˈk ɔ s k - a
1034	64	bone	kost	kost	Serbo-Croatian Latin	k o s t	1 7 3 1	AXLN	KUST	12	12.K.C 12.U.V 12.S.c 12.T.c	2.0 1.5 1.1 0.8	0	100	k o s t - -
1035	64	bone	кост	kɔst	Serbo-Croatian Cyrillic	k ɔ s t	1 7 3 1	AXLN	KUST	11	11.K.C 11.U.V 11.S.c 11.T.c	2.0 1.5 1.1 0.8	0	100	k ɔ s t - -
1036	64	bone	kost	kost	Slovene	k o s t	1 7 3 1	AXLN	KUST	14	14.K.C 14.U.V 14.S.c 14.T.c	2.0 1.5 1.1 0.8	0	100	k o s t - -
1038	64	bone	кость	kosʲtʲ	Russian	k o sʲ tʲ	1 7 3 1	AXLN	KUST	9	9.K.C 9.U.V 9.S.c 9.T.c	2.0 1.5 1.1 0.8	0	100	k o sʲ tʲ - -
#
1409	88	breast	breast	bɹɛst	English	b ɹ ɛ s t	1 5 7 3 1	ACXLN	PREST	4	4.P.C 4.R.C 4.E.V 4.S.c 4.T.c	2.0 1.5 1.5 1.1 0.8	0	104	b ɹ ɛ - s t -
1411	88	breast	prs	prs	Czech	p r s	1 5 3	AXN	PRS	3	3.P.C 3.R.V 3.S.c	2.0 1.5 0.8	0	104	p - - r s - -
1412	88	breast	pierś	pʲjɛrɕ	Polish	pʲ j ɛ r ɕ	1 6 7 5 3	ACXLN	PJERS	8	8.P.C 8.J.C 8.E.V 8.R.c 8.S.c	2.0 1.5 1.5 1.1 0.8	0	104	pʲ j ɛ r ɕ - -
1413	88	breast	prsia	ˈprsia	Slovak	ˈp r s ia	1 5 3 7	AXBZ	PRSI	13	13.P.C 13.R.V 13.S.C 13.I.V	2.0 1.5 1.75 0.8	0	104	ˈp - - r s - ia
1414	88	breast	bok	bɒk	Lower Sorbian	b ɒ k	1 7 1	AXN	POK	5	5.P.C 5.O.V 5.K.c	2.0 1.5 0.8	0	106	b ɒ k
1416	88	breast	гръд	ɡrɤt	Bulgarian	ɡ r ɤ t	1 5 7 1	ACXN	KRET	2	2.K.C 2.R.C 2.E.V 2.T.c	2.0 1.5 1.5 0.8	0	103	ɡ r ɤ t -
1417	88	breast	града	ɡrəˈdɤ	Macedonian	ɡ r ə ˈd ɤ	1 5 7 1 7	ACXBZ	KRETE	6	6.K.C 6.R.C 6.E.V 6.T.C 6.E.V	2.0 1.5 1.5 1.75 0.8	0	103	ɡ r ə ˈd ɤ
1418	88	breast	prsa	prsa	Serbo-Croatian Latin	p r s a	1 5 3 7	AXBZ	PRSA	12	12.P.C 12.R.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	0	104	p - - r s - a
1419	88	breast	прса	prsa	Serbo-Croatian Cyrillic	p r s a	1 5 3 7	AXBZ	PRSA	11	11.P.C 11.R.V 11.S.C 11.A.V	2.0 1.5 1.75 0.8	0	104	p - - r s - a
1420	88	breast	prsi	prsi	Slovene	p r s i	1 5 3 7	AXBZ	PRSI	14	14.P.C 14.R.V 14.S.C 14.I.V	2.0 1.5 1.75 0.8	0	104	p - - r s - i
1422	88	breast	грудь	ɡrutʲ	Russian	ɡ r u tʲ	1 5 7 1	ACXN	KRYT	9	9.K.C 9.R.C 9.Y.V 9.T.c	2.0 1.5 1.5 0.8	0	103	ɡ r u tʲ -
1423	88	breast	груди	ˈɡrudʲɪ	Rusyn	ˈɡ r u dʲ ɪ	1 5 7 1 7	ACXBZ	KRYTI	10	10.K.C 10.R.C 10.Y.V 10.T.C 10.I.V	2.0 1.5 1.5 1.75 0.8	0	103	ˈɡ r u dʲ ɪ
1424	88	breast	груди	ˈɡrudʲɪ	Ukrainian	ˈɡ r u dʲ ɪ	1 5 7 1 7	ACXBZ	KRYTI	15	15.K.C 15.R.C 15.Y.V 15.T.C 15.I.V	2.0 1.5 1.5 1.75 0.8	0	103	ˈɡ r u dʲ ɪ
#
609	38	child	child	tʃaɪld	English	t ʃ aɪ l d	1 3 7 5 1	ACXLN	TSALT	4	4.T.C 4.S.C 4.A.V 4.L.c 4.T.c	2.0 1.5 1.5 1.1 0.8	0	109	t ʃ aɪ l d - - -
611	38	child	dítě	ɟiːcɛ	Czech	ɟ iː c ɛ	1 7 1 7	AXBZ	CICE	3	3.C.C 3.I.V 3.C.C 3.E.V	2.0 1.5 1.75 0.8	0	107	ɟ iː c ɛ
612	38	child	dziecko	ˈdʑɛtskɔ	Polish	ˈd ʑ ɛ t s k ɔ	1 3 7 1 3 1 7	ACXBYBZ	TSETSKU	8	8.T.C 8.S.C 8.E.V 8.T.C 8.S.V 8.K.C 8.U.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	109	ˈd ʑ ɛ - t s k ɔ
613	38	child	dieťa	ˈɟieca	Slovak	ˈɟ ie c a	1 7 1 7	AXBZ	CICA	13	13.C.C 13.I.V 13.C.C 13.A.V	2.0 1.5 1.75 0.8	0	107	ˈɟ ie c a
614	38	child	źiśe	ˈʑiɕɛ	Lower Sorbian	ˈʑ i ɕ ɛ	3 7 3 7	AXBZ	SISE	5	5.S.C 5.I.V 5.S.C 5.E.V	2.0 1.5 1.75 0.8	0	107	ˈʑ i ɕ ɛ
616	38	child	дете	dɛˈtɛ	Bulgarian	d ɛ ˈt ɛ	1 7 1 7	AXBZ	TETE	2	2.T.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	107	d ɛ ˈt ɛ
617	38	child	дете	dɛˈtɛ	Macedonian	d ɛ ˈt ɛ	1 7 1 7	AXBZ	TETE	6	6.T.C 6.E.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	0	107	d ɛ ˈt ɛ
618	38	child	dete	ˈdetə	Serbo-Croatian Latin	ˈd e t ə	1 7 1 7	AXBZ	TETE	12	12.T.C 12.E.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	0	107	ˈd e t ə
619	38	child	дете	dɛˈtɛ	Serbo-Croatian Cyrillic	d ɛ ˈt ɛ	1 7 1 7	AXBZ	TETE	11	11.T.C 11.E.V 11.T.C 11.E.V	2.0 1.5 1.75 0.8	0	107	d ɛ ˈt ɛ
620	38	child	dete	ˈdetə	Slovene	ˈd e t ə	1 7 1 7	AXBZ	TETE	14	14.T.C 14.E.V 14.T.C 14.E.V	2.0 1.5 1.75 0.8	0	107	ˈd e t ə
622	38	child	дитя	dʲɪˈtʲa	Russian	dʲ ɪ ˈtʲ a	1 7 1 7	AXBZ	TITA	9	9.T.C 9.I.V 9.T.C 9.A.V	2.0 1.5 1.75 0.8	0	107	dʲ ɪ ˈtʲ a
624	38	child	дитя	dʲɪˈtʲa	Ukrainian	dʲ ɪ ˈtʲ a	1 7 1 7	AXBZ	TITA	15	15.T.C 15.I.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	0	107	dʲ ɪ ˈtʲ a
#
2545	159	cloud	cloud	klaʊd	English	k l aʊ d	1 5 7 1	ACXN	KLAT	4	4.K.C 4.L.C 4.A.V 4.T.c	2.0 1.5 1.5 0.8	0	112	k l aʊ d
2547	159	cloud	mrak	mrak	Czech	m r a k	4 5 7 1	ACXN	MRAK	3	3.M.C 3.R.C 3.A.V 3.K.c	2.0 1.5 1.5 0.8	0	111	m r a k
2548	159	cloud	chmura	ˈxmura	Polish	ˈx m u r a	3 4 7 5 7	ACXBZ	GMYRA	8	8.G.C 8.M.C 8.Y.V 8.R.C 8.A.V	2.0 1.5 1.5 1.75 0.8	0	115	ˈx m u r a
2549	159	cloud	oblak	oblak	Slovak	o b l a k	7 1 5 7 1	XBCYN	UPLAK	13	13.U.V 13.P.C 13.L.C 13.A.V 13.K.c	1.5 1.75 1.5 1.3 0.8	0	110	o b l a k -
2550	159	cloud	mrok	mrɔk	Lower Sorbian	m r ɔ k	4 5 7 1	ACXN	MRUK	5	5.M.C 5.R.C 5.U.V 5.K.c	2.0 1.5 1.5 0.8	0	111	m r ɔ k
2552	159	cloud	облак	ôblaːk	Bulgarian	ô b l aː k	7 1 5 7 1	XBCYN	UPLAK	2	2.U.V 2.P.C 2.L.C 2.A.V 2.K.c	1.5 1.75 1.5 1.3 0.8	0	110	ô b l aː k -
2553	159	cloud	облак	ôblaːk	Macedonian	ô b l aː k	7 1 5 7 1	XBCYN	UPLAK	6	6.U.V 6.P.C 6.L.C 6.A.V 6.K.c	1.5 1.75 1.5 1.3 0.8	0	110	ô b l aː k -
2554	159	cloud	oblak	oblak	Serbo-Croatian Latin	o b l a k	7 1 5 7 1	XBCYN	UPLAK	12	12.U.V 12.P.C 12.L.C 12.A.V 12.K.c	1.5 1.75 1.5 1.3 0.8	0	110	o b l a k -
2555	159	cloud	облак	ôblaːk	Serbo-Croatian Cyrillic	ô b l aː k	7 1 5 7 1	XBCYN	UPLAK	11	11.U.V 11.P.C 11.L.C 11.A.V 11.K.c	1.5 1.75 1.5 1.3 0.8	0	110	ô b l aː k -
2556	159	cloud	oblak	oblak	Slovene	o b l a k	7 1 5 7 1	XBCYN	UPLAK	14	14.U.V 14.P.C 14.L.C 14.A.V 14.K.c	1.5 1.75 1.5 1.3 0.8	0	110	o b l a k -
2558	159	cloud	облако	ˈobləkə	Russian	ˈo b l ə k ə	7 1 5 7 1 7	XBCYBZ	UPLEKE	9	9.U.V 9.P.C 9.L.C 9.E.V 9.K.C 9.E.V	1.5 1.75 1.5 1.3 1.75 0.8	0	110	ˈo b l ə k ə
#
2881	180	cold	cold	kəʊld	English	k əʊ l d	1 7 5 1	AXLN	KELT	4	4.K.C 4.E.V 4.L.c 4.T.c	2.0 1.5 1.1 0.8	0	118	k əʊ l d
2883	180	cold	studený	studɛni	Czech	s t u d ɛ n i	3 1 7 1 7 4 7	ACYBYBZ	STYTENI	3	3.S.C 3.T.C 3.Y.V 3.T.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	116	s t u d ɛ n i
2884	180	cold	zimny	ˈʑimnɨ	Polish	ˈʑ i m n ɨ	3 7 4 4 7	AXMBZ	SIMNI	8	8.S.C 8.I.V 8.M.c 8.N.C 8.I.V	2.0 1.5 1.1 1.75 0.8	0	119	ˈʑ i m n ɨ
2885	180	cold	studený	studɛni	Slovak	s t u d ɛ n i	3 1 7 1 7 4 7	ACYBYBZ	STYTENI	13	13.S.C 13.T.C 13.Y.V 13.T.C 13.E.V 13.N.C 13.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	0	116	s t u d ɛ n i
2886	180	cold	zymny	ˈzɨmnɨ	Lower Sorbian	ˈz ɨ m n ɨ	3 7 4 4 7	AXMBZ	SIMNI	5	5.S.C 5.I.V 5.M.c 5.N.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	119	ˈz ɨ m n ɨ
2887	180	cold	zymny	ˈzɨmnɨ	Upper Sorbian	ˈz ɨ m n ɨ	3 7 4 4 7	AXMBZ	SIMNI	16	16.S.C 16.I.V 16.M.c 16.N.C 16.I.V	2.0 1.5 1.1 1.75 0.8	0	119	ˈz ɨ m n ɨ
2888	180	cold	студен	stuˈdɛn	Bulgarian	s t u ˈd ɛ n	3 1 7 1 7 4	ACYBYN	STYTEN	2	2.S.C 2.T.C 2.Y.V 2.T.C 2.E.V 2.N.c	2.0 1.5 1.3 1.75 1.3 0.8	0	116	s t u ˈd ɛ n -
2889	180	cold	студен	stuˈdɛn	Macedonian	s t u ˈd ɛ n	3 1 7 1 7 4	ACYBYN	STYTEN	6	6.S.C 6.T.C 6.Y.V 6.T.C 6.E.V 6.N.c	2.0 1.5 1.3 1.75 1.3 0.8	0	116	s t u ˈd ɛ n -
2890	180	cold	hladnoća	xladnǒtɕa	Serbo-Croatian Latin	x l a d n ǒ t ɕ a	3 5 7 1 4 7 1 3 7	ACXBCYBCZ	GLATNUTSA	12	12.G.C 12.L.C 12.A.V 12.T.C 12.N.C 12.U.V 12.T.C 12.S.C 12.A.V	2.0 1.5 1.5 1.75 1.5 1.3 1.75 1.5 0.8	0	122	x - l a d n ǒ t ɕ a
2891	180	cold	хладноћа	xladnǒtɕa	Serbo-Croatian Cyrillic	x l a d n ǒ t ɕ a	3 5 7 1 4 7 1 3 7	ACXBCYBCZ	GLATNUTSA	11	11.G.C 11.L.C 11.A.V 11.T.C 11.N.C 11.U.V 11.T.C 11.S.C 11.A.V	2.0 1.5 1.5 1.75 1.5 1.3 1.75 1.5 0.8	0	122	x - l a d n ǒ t ɕ a
2892	180	cold	hladen	xláːdən	Slovene	x l áː d ə n	3 5 7 1 7 4	ACXBYN	GLATEN	14	14.G.C 14.L.C 14.A.V 14.T.C 14.E.V 14.N.c	2.0 1.5 1.5 1.75 1.3 0.8	0	116	x l áː d ə n -
